date,above_20_ema__pct,above_20_ema__50_50,above_50_ema__pct,above_50_ema__50_50,52_week_high_low_within_10__low,52_week_high_low_within_10__high,3_above_200_ema__pct,3_above_200_ema__50_50,5_advance_decline_ratio__advance,5_advance_decline_ratio__decline,current_previous_yr_volumes_crores__current,current_previous_yr_volumes_crores__1_yr_back,drawdowns_peaks__blw_3,gold_etfs_nifty_1_month_chg__gold,gold_etfs_nifty_1_month_chg__nifty,breadth_above_500_trend_reversal__up_4_5_today,breadth_above_500_trend_reversal__down_4_5_today,breadth_above_500_trend_reversal__up_20_in_5d,breadth_above_500_trend_reversal__down_20_in_5d,breadth_above_500_trend_reversal__above_20dma,breadth_above_500_trend_reversal__below_20dma,breadth_above_500_trend_reversal__above_50dma,breadth_above_500_trend_reversal__below_50dma,breadth_above_500_trend_reversal__above_200dma,breadth_above_500_trend_reversal__below_200dma,new_high_low_bearishness_bullishness__high,new_high_low_bearishness_bullishness__low,nifty_500_above_below_200_ema__above_200_ema,nifty_500_above_below_200_ema__below_200_ema,nifty_500_above_below_200_ema__60,oversold_overbought_rsi__oversold,oversold_overbought_rsi__overbought,weekly_rsi_50_50__below_rsi_50,weekly_rsi_50_50__above_rsi_50,10_from_10dema__10_10ema,15_up_10_down__15_in_5d,15_up_10_down__10_in_5d,4_advance_decline__4_advance,4_advance_decline__4_decline,4_advance_decline_today__4_advance,4_advance_decline_today__4_decline,4_advance_decline_today__net_breadth,52_wk_high_low__new_52_wk_high,52_wk_high_low__new_52_wk_low,52_wk_high_low_today__new_52_wk_high,52_wk_high_low_today__new_52_wk_low,above_10ma__pct,above_200ma__above_200ma,above_20ma__pct,above_50ma__above_50ma,mbm_2_0_magnitude__abv_10ma,mbm_2_0_magnitude__abv_20ma,mbm_2_0_magnitude__abv_50ma,mbm_2_0_magnitude__abv_200ma,mbm_2_0_velocity_advanced__breakouts,mbm_2_0_velocity_advanced__breakdowns,mbm_2_0_velocity_advanced__up_close,mbm_2_0_velocity_advanced__down_close,mbm_2_0_velocity_advanced__new_52_wk_high,mbm_2_0_velocity_advanced__new_52_wk_low,mbm_2_0_velocity_advanced__net_nh_nl,mbm_2_0_velocity_advanced__15_52wh,mbm_2_0_velocity_advanced__15_52wl,mbm_2_0_velocity_advanced__net_15_h_l,mbm_2_0_velocity_advanced__30_52wh,mbm_2_0_velocity_advanced__30_52_wl,mbm_2_0_velocity_advanced__net_30_h_l,mbm_2_0_velocity_basic__4_advance,mbm_2_0_velocity_basic__4_decline,mbm_2_0_velocity_basic__net_breadth,mbm_2_0_velocity_basic__3_range,mbm_2_0_velocity_basic__5d_range,mbm_2_0_velocity_basic__volume,mbm_2_0_velocity_basic__15_in_5d,mbm_2_0_velocity_basic__10_in_5d,mbm_2_0_velocity_basic__10_10ema,net_breadth__net_breadth,net_nh_nl__net_nh_nl,volume__volume
2025-08-13,27.7461,50,,,20.179,16.1107,43.4906,50,,,,,137,,,111,46,10,5,587,1410,671,1326,902,1096,31,42,,,,,,,,,,,,,,,,,,,,,,,,33.1564,27.0753,31.1776,37.9826,18.0985,9.4595,40,39.2857,1.3996,1.834,-0.4344,14.6236,22.973,-8.3494,41.1197,50.0965,-8.9768,7.2394,3.7162,3.5232,46.2355,7.6255,0.4565,1.3514,3.4749,0.8687,,,
2025-08-14,25.4472,50,,,21.0569,15.5691,41.8293,50,,,,,223,,,48,73,14,3,538,1461,633,1366,870,1130,31,48,,,,,,,,,,,,,,,,,,,,,,,,28.5439,24.5419,29.026,36.0656,12.6326,13.3558,28.2443,44.0433,1.2054,2.1215,-0.9161,14.0791,24.2044,-10.1254,40.1157,51.4947,-11.379,3.568,5.8824,-2.3144,44.7445,9.161,0.372,1.784,3.9537,1.1572,,,
2025-08-18,37.5352,50,,,19.1704,17.0358,44.9054,50,,,,,112,,,150,30,17,1,774,1231,798,1208,938,1068,51,33,84.1237,15.8763,60,18,109,0.503,0.4704,,,,,,,,,,,,,,,,,41.9664,32.9976,34.2926,39.0887,27.6739,8.4412,38.1282,34.0909,2.3501,1.295,1.0552,15.3957,22.3981,-7.0024,41.7266,49.5923,-7.8657,10.5516,2.8777,7.6739,39.2326,7.8657,0.7433,2.494,3.2134,1.0552,,,
2025-08-19,45.7201,50,,,17.3225,18.2556,46.9777,50,,,,,58,,,128,15,19,1,943,1059,891,1112,983,1020,38,16,,,,,,,,,,,,,,,,,,,,,,,,55.8285,41.5222,38.0539,41.3295,19.027,5.106,48.6076,26.4151,1.7823,0.6744,1.1079,16.474,19.7495,-3.2755,43.0154,48.6031,-5.5877,9.2486,1.3487,7.8998,47.9769,7.7071,0.5272,2.8902,1.2524,0.3372,,,
2025-08-20,49.0681,50,,,15.9238,18.6386,47.2853,50,,,,,58,,,106,8,21,1,999,1004,939,1065,989,1015,43,7,,,,,,,,,,,,,,,,,,,,,,,,61.7902,45.8614,41.1453,41.6747,17.7575,4.8604,46.6125,21.7822,2.0693,0.2887,1.7806,16.9875,18.3831,-1.3956,43.8884,47.1126,-3.2243,8.2772,1.0587,7.2185,51.155,7.5072,0.5738,3.1761,1.155,0.1444,,,
2025-08-21,49.8783,50,,,16.0989,18.6537,47.4047,50,,,,,85,,,60,19,21,0,1017,988,952,1054,994,1012,42,7,,,,,,,,,,,,,,,,,,,,,,,,58.7584,46.1983,41.5784,41.7228,14.437,5.6304,33.6667,29.9145,1.9731,0.3369,1.6362,16.9394,18.6718,-1.7324,43.744,46.9682,-3.2243,4.8604,1.6843,3.1761,52.6949,8.2772,0.4799,3.3205,0.7218,0.0962,,,
2025-08-22,44.6472,50,,,16.5045,18.086,46.8775,50,,,,,107,,,50,17,22,0,905,1099,885,1120,974,1031,39,11,,,,,,,,,,,,,,,,,,,,,,,,49.9038,41.2897,38.7873,41.3378,10.7315,6.7854,37.6682,24.8227,1.8768,0.4812,1.3956,16.5063,20.1155,-3.6092,43.6477,47.8345,-4.1867,4.0423,1.6843,2.358,55.0529,10.3465,0.3126,3.4649,0.5294,0.0962,,,
2025-08-25,45.9188,50,,,16.6064,18.1745,47.2055,50,,,,,140,,,70,35,24,0,929,1080,879,1131,991,1019,45,12,81.0309,18.9691,60,29,98,0.6136,0.3591,,,,,,,,,,,,,,,,,48.8506,42.0019,38.2184,41.8582,14.5115,7.8065,38.2838,41.7178,2.0115,0.431,1.5805,16.5709,20.3544,-3.7835,43.1513,48.4195,-5.2682,5.5556,3.2567,2.2989,48.0843,13.1705,0.4347,2.4904,0.7184,0.3352,,,
2025-08-26,29.7571,50,,,19.5142,16.5182,42.8745,50,,,,,341,,,28,59,11,2,624,1381,680,1326,897,1109,25,33,,,,,,,,,,,,,,,,,,,,,,,,29.0586,28.4342,31.0759,37.0797,7.3007,16.4745,26.9737,37.3178,0.8165,1.537,-0.7205,14.9376,23.2949,-8.3573,41.4505,51.8252,-10.3746,1.9693,6.1479,-4.1787,38.9529,7.3967,0.5016,1.3449,1.3449,0.3362,,,
2025-08-28,24.7877,50,,,21.4719,15.366,39.8706,50,,,,,235,,,29,59,6,1,523,1488,588,1424,835,1177,19,47,,,,,,,,,,,,,,,,,,,,,,,,22.6225,24.6878,27.2815,34.2939,8.6936,13.4006,27.6243,43.0108,0.7685,2.2094,-1.4409,13.9289,24.5917,-10.6628,40.2017,53.122,-12.9203,2.4015,5.7637,-3.3622,43.4678,4.611,0.3377,0.9126,2.5456,0.5283,,,
2025-08-29,24.4435,50,,,21.894,15.176,39.2149,50,,,,,122,,,50,22,8,1,513,1498,573,1439,816,1196,26,49,,,,,,,,,,,,,,,,,,,,,,,,23.6425,24.075,26.9101,33.9741,11.9654,7.4003,31.3253,30.5195,0.6728,2.1624,-1.4897,13.6473,25.7568,-12.1096,40.5574,53.3878,-12.8304,3.7482,2.2585,1.4897,46.42,5.2859,0.2951,0.913,3.4118,0.4805,,,
2025-09-01,34.603,50,,,19.9278,16.7602,42.8629,50,,,,,69,,,126,16,12,1,726,1290,703,1314,902,1115,57,29,83.7113,16.2887,60,17,147,0.5088,0.4631,,,,,,,,,,,,,,,,,40.0382,33.7793,32.3937,37.3149,21.9302,5.3512,42.2658,26.7857,1.4333,1.1467,0.2867,15.3368,23.3636,-8.0268,41.9494,51.1228,-9.1734,9.269,1.4333,7.8356,47.0616,5.6856,0.3779,1.3378,2.0545,0.4778,,,
2025-09-02,41.0577,50,,,17.6827,17.3597,44.4086,50,,,,,78,,,119,22,11,0,864,1148,782,1233,940,1075,48,17,,,,,,,,,,,,,,,,,,,,,,,,50.3118,40.8633,36.211,39.0408,22.1583,5.0839,40.0433,34.9057,1.3909,0.6715,0.7194,15.9712,21.199,-5.2278,42.5899,50.3597,-7.7698,8.8729,1.7746,7.0983,42.8297,6.8106,0.6764,1.4388,1.4388,0.1918,,,
2025-09-03,50.3429,50,,,16.2162,18.2735,46.3897,50,,,,,58,,,113,11,16,0,1037,976,902,1112,979,1035,57,13,,,,,,,,,,,,,,,,,,,,,,,,62.4341,49.1136,41.5429,41.2075,18.4475,4.1687,46.7532,26.4368,1.9166,0.5271,1.3896,17.2017,19.8371,-2.6354,43.9387,48.4907,-4.552,8.6248,1.1021,7.5228,51.9406,8.7207,0.584,2.1562,0.9583,0.1917,,,
2025-09-04,45.0443,50,,,17.4456,17.4456,45.6487,50,,,,,143,,,51,27,19,2,932,1083,849,1167,968,1048,64,11,,,,,,,,,,,,,,,,,,,,,,,,48.3964,42.9392,38.8703,40.2106,16.0843,7.4677,24.4048,33.9744,2.3935,0.4787,1.9148,16.5629,21.1106,-4.5476,42.8435,49.4974,-6.6539,3.9253,2.5371,1.3882,35.9023,7.6592,0.6339,2.7764,0.8138,0.2872,,,
2025-09-05,44.0548,50,,,17.8557,17.8557,44.9416,50,,,,,84,,,85,14,26,1,893,1123,850,1167,947,1070,46,15,,,,,,,,,,,,,,,,,,,,,,,,49.3301,42.201,39.1866,39.4258,14.1148,6.3636,39.661,26.3158,1.7703,0.622,1.1483,16.7943,21.4833,-4.689,43.6842,49.2344,-5.5502,5.5981,1.6746,3.9234,49.8086,8.1818,0.3397,3.2536,0.622,0.2392,,,
2025-09-08,49.3595,50,,,17.1737,18.0945,46.7574,50,,,,,110,,,128,19,32,1,999,1021,888,1133,987,1034,80,12,84.9485,15.0515,60,19,145,0.458,0.5136,,,,,,,,,,,,,,,,,52.4059,46.5936,40.4478,41.496,20.2477,6.6698,40.7059,33.5714,2.8109,0.4288,2.3821,17.5322,20.5812,-3.0491,43.8304,48.0229,-4.1925,8.242,2.2392,6.0029,45.9743,10.3383,0.5229,3.5255,0.8576,0.2859,,,
2025-09-09,49.839,50,,,17.351,18.438,46.4573,50,,,,,109,,,66,29,25,0,1009,1007,902,1115,981,1036,71,14,,,,,,,,,,,,,,,,,,,,,,,,50.8134,46.1722,40.3828,41.0526,13.8756,7.1292,34.4828,40.2685,2.201,0.622,1.5789,17.6077,21.1483,-3.5407,44.1627,47.5598,-3.3971,4.7847,2.8708,1.9139,52.5837,11.0048,0.4454,2.6316,0.7656,0.2871,,,
2025-09-10,58.7359,50,,,15.62,18.9211,49.1948,50,,,,,88,,,90,19,18,0,1190,827,1039,979,1036,982,35,1,,,,,,,,,,,,,,,,,,,,,,,,59.4737,53.4928,45.5502,43.5885,18.134,6.1244,37.7309,34.375,1.0526,0.0478,1.0048,17.8947,19.1866,-1.2919,45.1196,46.7943,-1.6746,6.8421,2.1053,4.7368,48.0383,10.0478,0.8604,2.201,0.9091,0.1914,,,
2025-09-11,59.5813,50,,,15.2174,19.0016,48.9936,50,,,,,92,,,54,21,26,1,1204,813,1051,967,1034,984,26,5,,,,,,,,,,,,,,,,,,,,,,,,57.7512,53.9234,45.9809,43.3971,13.0622,6.3636,34.0659,35.3383,0.9569,0.2392,0.7177,18.0383,18.9952,-0.9569,45.6459,46.2679,-0.622,4.4498,2.2488,2.201,52.201,15.0239,0.6006,2.5837,0.9091,0.2392,,,
2025-09-12,58.8732,50,,,15.2113,19.3964,49.6579,50,,,,,76,,,55,13,19,1,1198,819,1065,953,1048,970,43,6,,,,,,,,,,,,,,,,,,,,,,,,55.5981,53.0144,46.2679,43.7799,11.3397,5.6938,35.865,27.7311,1.6268,0.2871,1.3397,18.4211,19.2344,-0.8134,46.3158,46.8421,-0.5263,4.067,1.5789,2.488,56.555,14.9761,0.4722,2.2488,0.9569,0.1435,,,
2025-09-15,63.2841,50,,,14.9021,19.8162,51.2185,50,,,,,64,,,86,19,15,0,1299,722,1115,907,1082,940,58,12,85.9794,14.0206,60,15,172,0.3951,0.5761,,,,,,,,,,,,,,,,,60.7143,58.1905,49.3333,45.5714,14.8571,5,44.5513,28.5714,2.1429,0.4286,1.7143,18.9524,18.619,0.3333,47.3333,45.5714,1.7619,6.619,1.4286,5.1905,56.0952,16.6667,0.5782,2.4762,1,0.1905,,,
2025-09-16,67.5523,50,,,14.1707,20.2093,53.8245,50,,,,,44,,,78,13,18,1,1374,642,1228,789,1131,886,53,5,,,,,,,,,,,,,,,,,,,,,,,,66.4911,62.6137,54.3322,48.0613,14.5045,3.0637,41.5842,31.25,2.0105,0.1915,1.8191,19.483,17.664,1.8191,48.0613,44.3274,3.7338,6.0316,0.9574,5.0742,57.0129,17.4246,0.7442,2.4414,0.8617,0.1436,,,
2025-09-17,70.2692,50,,,13.178,20.9321,54.9618,50,,,,,55,,,71,19,23,1,1442,575,1285,733,1158,860,51,4,,,,,,,,,,,,,,,,,,,,,,,,68.0841,65.7907,57.0473,49.3072,15.4324,4.1567,34.6749,37.931,1.7678,0.1911,1.5767,20.1624,16.388,3.7745,48.5905,43.7172,4.8734,5.3512,1.5767,3.7745,57.1906,17.5824,0.8812,2.7711,0.5256,0.1911,,,
2025-09-18,70.0281,50,,,12.6155,20.9723,54.9618,50,,,,,75,,,53,20,19,1,1429,591,1291,730,1161,860,38,5,,,,,,,,,,,,,,,,,,,,,,,,65.7279,65.537,57.4702,49.3556,12.6969,4.9642,33.0827,33.6538,1.6706,0.2387,1.432,20.1909,16.4678,3.7232,49.2124,43.1026,6.1098,4.2005,1.6706,2.5298,54.2721,17.9475,0.7146,2.7685,0.5728,0.1432,,,
2025-09-19,67.9518,50,,,13.012,21.4458,55.1807,50,,,,,96,,,67,20,19,1,1377,643,1281,741,1168,854,43,13,,,,,,,,,,,,,,,,,,,,,,,,62.5298,63.1981,57.0883,49.642,12.7446,6.253,40.4494,29.0076,1.5752,0.6205,0.9547,20.2387,16.3246,3.9141,50.1671,42.9117,7.2554,5.1551,1.8138,3.3413,55.7995,17.9952,1.0482,2.3866,0.6205,0.2864,,,
2025-09-22,59.2991,50,,,14.098,20.7089,53.6838,50,,,,,177,,,80,38,24,2,1198,830,1191,838,1146,883,62,18,82.0988,17.9012,60,26,137,0.5651,0.4058,,,,,,,,,,,,,,,,,49.1694,53.8681,52.4917,48.1728,13.0517,9.3972,37.4545,37.8788,2.0408,0.8068,1.234,20.4556,16.9435,3.5121,49.3593,44.1386,5.2207,4.8885,3.5596,1.3289,46.8439,15.3773,0.7405,2.6103,0.9018,0.1424,,,
2025-09-23,54.2937,50,,,15.0883,20.305,52.1268,50,,,,,106,,,67,24,19,2,1093,929,1144,878,1106,917,73,18,,,,,,,,,,,,,,,,,,,,,,,,42.9866,48.855,50,46.2786,12.1183,6.1546,40.9449,34.8837,2.0038,0.8588,1.145,19.7519,17.7004,2.0515,49.2844,44.5134,4.771,4.9618,2.1469,2.8149,53.2443,13.5019,0.5268,1.9561,1.2405,0.0954,,,
2025-09-24,45.2467,50,,,16.6867,19.7754,50.3811,50,,,,,162,,,52,28,18,2,925,1098,1041,982,1064,960,72,22,,,,,,,,,,,,,,,,,,,,,,,,34.938,42.04,46.1392,44.7569,9.9619,7.8646,35.4067,38.1818,2.2879,1.0486,1.2393,18.7321,19.6378,-0.9056,48.5701,46.0915,2.4786,3.5272,3.0029,0.5243,50.3337,10.5815,0.4444,1.8589,1.3346,0.143,,,
2025-09-25,35.7401,50,,,18.2912,18.6522,47.3726,50,,,,,198,,,37,32,20,1,734,1290,878,1146,1002,1023,37,37,,,,,,,,,,,,,,,,,,,,,,,,26.3584,34.938,40.0858,41.897,8.7703,9.6282,32.6087,39.1089,1.2393,1.7636,-0.5243,17.6358,21.4967,-3.8608,46.9018,47.4261,-0.5243,2.8599,3.7655,-0.9056,48.999,8.5319,0.4098,1.8112,2.4309,0.143,,,
2025-09-26,21.8662,50,,,21.666,16.0593,41.65,50,,,,,519,,,14,111,17,1,444,1581,610,1415,881,1145,34,75,,,,,,,,,,,,,,,,,,,,,,,,13.9457,20.5616,27.9391,35.9829,5.8068,24.179,23.7705,46.063,1.0471,3.5697,-2.5226,14.8977,25.5593,-10.6616,44.6454,50.9757,-6.3303,1.3803,11.1376,-9.7573,31.128,3.1414,0.5641,1.3327,5.7116,0.476,,,
2025-09-29,22.4514,50,,,22.3721,16.4221,41.3328,50,,,,,216,,,63,60,15,3,449,1586,621,1414,874,1162,47,60,84.1564,15.8436,60,24,154,0.501,0.4673,,,,,,,,,,,,,,,,,16.6824,20.794,28.2609,35.5388,15.8318,11.5784,26.2687,42.0408,1.3705,2.7883,-1.4178,14.9811,26.276,-11.2949,44.2817,51.2287,-6.9471,4.1588,4.8677,-0.7089,34.6408,2.552,0.5997,1.1815,6.0964,0.7089,,,
2025-09-30,23.4026,50,,,22.5639,16.0543,41.4936,50,,,,,127,,,40,30,8,2,479,1552,613,1418,876,1156,46,46,,,,,,,,,,,,,,,,,,,,,,,,20.1613,21.8691,27.704,35.5787,12.8083,8.4915,25.5556,32.4022,1.0911,2.0398,-0.9488,14.7533,26.3757,-11.6224,44.2125,51.3283,-7.1157,3.2732,2.7514,0.5218,44.7343,3.7951,0.349,0.8065,5.4554,0.6641,,,
2025-10-01,32.6035,50,,,20.5414,17.4363,45.1035,50,,,,,42,,,122,8,11,1,676,1361,776,1261,956,1082,44,31,,,,,,,,,,,,,,,,,,,,,,,,33.018,31.1731,34.579,39.4986,19.9149,4.21,45.6057,16.8539,1.3245,1.3245,0,16.7455,24.2668,-7.5213,45.9319,49.1485,-3.2167,9.0823,0.7096,8.3728,47.0672,4.7777,0.3127,1.0407,2.0341,0.3784,,,
2025-10-03,42.7435,50,,,19.4433,18.8867,47.5149,50,,,,,48,,,123,12,11,1,901,1140,916,1125,1011,1031,58,17,,,,,,,,,,,,,,,,,,,,,,,,48.3703,41.1431,40.3873,42.1823,19.5087,4.6764,43.5835,23.2323,1.9367,0.7085,1.2282,17.7137,22.5319,-4.8181,47.5201,47.5201,0,8.5026,1.0864,7.4162,48.7955,7.3217,0.4864,1.6533,1.3699,0.0945,,,
2025-10-06,44.5674,50,,,19.7945,18.8068,46.7009,50,,,,,169,,,81,34,17,1,924,1124,935,1113,998,1050,75,29,83.3676,16.6324,60,31,155,0.4959,0.4721,,,,,,,,,,,,,,,,,42.3801,38.8523,39.1816,40.5927,13.5936,8.8899,38.7543,33.8624,2.2107,1.1759,1.0348,17.968,23.4713,-5.5033,47.1308,47.9774,-0.8467,5.2681,3.0103,2.2578,43.8852,8.1373,0.4303,2.2107,1.223,0.3293,,,
2025-10-07,43.549,50,,,20.2461,19.6904,46.8043,50,,,,,131,,,60,33,22,1,888,1158,919,1127,995,1051,59,44,,,,,,,,,,,,,,,,,,,,,,,,38.7082,36.9637,38.1424,40.5941,12.0226,7.5908,38.8235,37.2671,1.7916,1.9331,-0.1414,18.1518,23.5738,-5.422,47.4776,48.3263,-0.8487,4.6676,2.8289,1.8388,51.7209,10.9382,0.3939,2.1688,0.6129,0.2829,,,
2025-10-08,39.7858,50,,,20.8647,19.1591,46.2912,50,,,,,115,,,72,26,26,2,803,1245,862,1186,976,1072,60,44,,,,,,,,,,,,,,,,,,,,,,,,34.3853,34.8563,36.6934,40.0848,13.3302,6.83,36.3958,31.0345,1.5544,1.9783,-0.4239,18.0876,24.7292,-6.6415,47.5271,48.3749,-0.8479,4.8516,2.1196,2.732,49.788,10.1272,0.3899,3.2501,0.8479,0.1884,,,
2025-10-09,44.1316,50,,,20.4996,19.8255,47.1451,50,,,,,119,,,89,36,28,5,890,1161,912,1139,991,1060,51,42,,,,,,,,,,,,,,,,,,,,,,,,37.3528,36.9289,37.2115,40.7913,12.4823,7.1126,44.1509,46.3576,1.3189,1.9312,-0.6123,18.4644,24.7763,-6.3118,47.2916,48.2336,-0.9421,5.5111,3.2972,2.2138,54.2157,11.6816,0.32,2.6378,1.366,0.3768,,,
2025-10-10,48.9286,50,,,19.3651,20.1587,48.2937,50,,,,,84,,,84,24,17,3,988,1060,962,1086,1015,1033,41,22,,,,,,,,,,,,,,,,,,,,,,,,45.5446,41.3013,39.4154,41.9142,16.2659,5.5163,35.3623,30.7692,1.4616,0.9901,0.4715,18.5761,23.3852,-4.8091,48.0434,47.619,0.4243,5.752,1.6973,4.0547,54.1254,13.2013,0.41,1.9802,1.0372,0.2357,,,
2025-10-13,42.2668,50,,,21.3695,20.1495,46.5171,50,,,,,186,,,57,38,14,4,845,1211,894,1162,978,1078,55,41,82.582,17.2131,60,34,140,0.5317,0.4341,,,,,,,,,,,,,,,,,33.5052,34.1612,36.5511,39.8782,8.4349,10.3093,34.4444,37.7273,1.2184,1.687,-0.4686,17.9007,24.9297,-7.0291,47.5164,48.8285,-1.3121,2.9053,3.8894,-0.9841,55.1546,14.9953,0.2984,1.9213,1.687,0.4686,,,
2025-10-14,32.7921,50,,,23.4059,18.5347,43.5248,50,,,,,296,,,40,64,22,3,663,1388,769,1282,913,1138,58,70,,,,,,,,,,,,,,,,,,,,,,,,23.7535,26.0583,30.6679,36.6416,7.7611,15.8514,32.7273,37.6855,1.1759,3.1985,-2.0226,16.4628,27.6105,-11.1477,45.9078,51.4581,-5.5503,2.54,5.9737,-3.4337,39.4167,12.0414,0.4416,1.27,3.0574,0.7056,,,
2025-10-15,40.38,50,,,22.3278,19.4774,45.289,50,,,,,96,,,87,29,11,2,821,1233,862,1192,953,1101,47,56,,,,,,,,,,,,,,,,,,,,,,,,34.0856,31.9699,34.2266,38.2228,15.8909,6.347,40.2367,34.8148,1.3164,2.4448,-1.1283,17.3484,26.3752,-9.0268,46.4974,49.5063,-3.0089,6.394,2.2097,4.1843,51.622,12.6469,0.4199,1.5045,2.5388,0.4231,,,
2025-10-16,45.3144,50,,,20.7987,20.1265,46.8565,50,,,,,86,,,75,33,13,2,924,1130,905,1149,985,1069,49,29,,,,,,,,,,,,,,,,,,,,,,,,41.1184,36.9831,36.4662,39.7556,16.7293,4.9342,33.9888,33.3333,1.5977,1.3158,0.282,17.7162,25.282,-7.5658,47.4624,49.1071,-1.6447,5.6861,1.6447,4.0414,53.4774,12.265,0.4256,1.5977,1.7387,0.3289,,,
2025-10-17,41.4788,50,,,22.499,19.7707,45.3539,50,,,,,164,,,43,40,10,1,834,1223,846,1211,954,1103,60,45,,,,,,,,,,,,,,,,,,,,,,,,33.9286,33.2707,33.6466,38.0639,10.9023,10.2444,29.7414,35.7798,1.5508,2.0207,-0.4699,17.2932,26.1278,-8.8346,46.1936,50.4699,-4.2763,3.2425,3.6654,-0.4229,48.7312,12.9229,0.4392,1.3628,2.3496,0.4229,,,
2025-10-20,45.5686,50,,,21.6078,20.2353,46.7451,50,,,,,117,,,94,39,13,2,923,1143,899,1167,989,1077,74,57,82.8571,17.1429,60,28,126,0.4969,0.4675,,,,,,,,,,,,,,,,,42.3167,37.7394,36.0579,39.6544,16.0206,7.2396,42.2741,32.9032,2.1485,2.4288,-0.2802,18.1691,25.2219,-7.0528,47.2209,49.5563,-2.3354,6.7725,2.3821,4.3905,50.2569,12.8912,0.4039,1.7282,1.6815,0.1868,,,
2025-10-21,53.9406,50,,,19.7228,21.505,48.7921,50,,,,,21,,,55,1,22,0,1100,957,1012,1045,1030,1027,74,22,,,,,,,,,,,,,,,,,,,,,,,,59.9436,47.9549,42.078,42.031,15.985,2.7739,29.1176,10.1695,1.8806,0.9873,0.8933,19.9812,23.4133,-3.4321,49.5063,48.0489,1.4575,4.6544,0.2821,4.3724,63.0465,16.173,0.03,2.4918,0.5172,0.094,,,
2025-10-23,51.8358,50,,,18.9499,20.8054,48.559,50,,,,,173,,,79,45,19,2,1052,1008,999,1061,1025,1035,99,10,,,,,,,,,,,,,,,,,,,,,,,,52.723,45.3991,41.1268,41.6901,14.507,7.7465,38.835,42.4242,2.5822,0.3286,2.2535,19.3897,22.723,-3.3333,49.7183,47.8873,1.831,5.6338,3.2864,2.3474,47.0892,15.7746,0.8795,2.2535,0.5634,0.0939,,,
2025-10-24,47.8107,50,,,19.0533,20.7101,47.4556,50,,,,,117,,,49,23,17,2,973,1087,959,1101,1001,1059,37,14,,,,,,,,,,,,,,,,,,,,,,,,44.8146,41.9052,39.2773,40.4974,9.0568,7.3205,35.7513,32.6923,1.4547,0.5162,0.9385,18.7705,23.2755,-4.5049,49.4603,48.1464,1.3139,3.2379,2.3932,0.8447,57.9071,16.8466,0.4015,1.924,0.7977,0.1877,,,
2025-10-27,49.0987,50,,,19.2006,21.2382,48.6285,50,,,,,125,,,78,35,19,1,1015,1052,996,1071,1037,1030,68,23,82.8571,17.1429,60,31,134,0.491,0.4749,,,,,,,,,,,,,,,,,46.5702,43.4438,40.504,41.7172,13.4391,7.3262,40.2778,41.4013,2.5198,0.9333,1.5866,20.3453,23.5184,-3.1731,49.7434,48.2035,1.5399,5.413,3.0331,2.3798,54.5964,16.1456,0.6624,2.6598,1.1666,0.3266,,,
2025-10-28,48.1262,50,,,19.3688,20.9862,47.8107,50,,,,,144,,,63,29,12,1,992,1069,982,1079,1016,1045,65,24,,,,,,,,,,,,,,,,,,,,,,,,44.2046,42.656,40.6851,40.9198,11.0746,6.6166,38.9831,36.1702,2.2055,1.0324,1.1732,20.7414,23.6978,-2.9564,49.9296,48.6626,1.267,4.3172,2.3932,1.924,57.0155,17.5035,0.6405,1.6893,0.8916,0.2346,,,
2025-10-29,55.2788,50,,,17.9518,22.1036,49.6244,50,,,,,77,,,87,25,11,0,1151,906,1083,974,1059,998,73,24,,,,,,,,,,,,,,,,,,,,,,,,55.0329,50.7996,44.826,42.8975,13.4995,6.397,36.9338,32.3529,2.3989,0.9878,1.4111,21.731,22.2954,-0.5644,50.6115,47.6011,3.0103,4.9859,2.0696,2.9163,53.6218,15.5221,0.8133,1.6463,1.6463,0.1411,,,
2025-10-30,53.3202,50,,,18.498,22.5692,49.0514,50,,,,,77,,,51,25,10,1,1117,941,1082,976,1046,1012,59,22,,,,,,,,,,,,,,,,,,,,,,,,51.5522,48.8711,44.873,42.286,9.0781,5.9737,38.8601,30.7087,1.8815,0.8937,0.9878,20.6961,22.9069,-2.2107,50.4233,47.2719,3.1515,3.5278,1.8344,1.6933,61.0536,19.4262,0.5,1.5992,1.4111,0.2822,,,
2025-10-31,46.6192,50,,,19.6916,22.0641,47.8845,50,,,,,104,,,44,31,11,1,970,1088,1002,1056,1019,1039,57,30,,,,,,,,,,,,,,,,,,,,,,,,42.8975,42.4741,41.4393,41.1571,10.254,7.1025,35.7798,31.7881,2.1167,1.27,0.8467,20.3198,23.6595,-3.3396,50.5174,48.1656,2.3518,3.6689,2.2578,1.4111,53.9981,18.6736,0.5077,1.8344,1.4581,0.2822,,,
2025-11-03,51.47,50,,,19.561,22.8146,49.118,50,,,,,130,,,99,35,19,1,1083,983,1072,994,1048,1018,82,34,80.8163,19.1837,60,55,128,0.5445,0.4238,,,,,,,,,,,,,,,,,48.1793,47.1989,44.3511,42.577,14.7526,7.423,45.2532,41.5094,3.1279,1.4006,1.7274,20.9617,23.7162,-2.7544,50.887,47.2923,3.5948,6.676,3.0812,3.5948,51.5873,16.9001,0.7392,1.8674,1.7274,0.5135,,,
